,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,average_watts,kilojoules,device_watts
81,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,1625.3,564,564,0.0,Run,,1606027601,garmin_push_2738796613,1726032806.0,2018-05-30T16:05:09Z,2018-05-30T12:05:09Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1606027601', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1726032806.0,2.882,3.7,89.4,,True,162.3,167.0,False,True,,,0,0,False,19.0,,,
82,2,"{'id': 29273440, 'resource_state': 1}",Lunch Activity,0.0,1732,1732,0.0,Workout,,1606009438,garmin_push_2738775985,1726013275.0,2018-05-30T15:35:34Z,2018-05-30T11:35:34Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1606009438', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1726013275.0,0.0,0.0,45.6,,True,146.3,181.0,False,True,,,0,0,False,31.0,,,
83,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,5005.2,1483,1483,0.0,Run,,1605948525,garmin_push_2738705213,1725948734.0,2018-05-30T15:07:34Z,2018-05-30T11:07:34Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1605948525', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1725948734.0,3.375,3.9,90.8,,True,147.2,163.0,False,True,,,0,0,False,29.0,,,
84,2,"{'id': 29273440, 'resource_state': 1}",Lunch Activity,0.0,1154,1154,0.0,Workout,,1603857604,garmin_push_2736269239,1723719208.0,2018-05-29T15:37:17Z,2018-05-29T11:37:17Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1603857604', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1723719208.0,0.0,0.0,52.0,,True,127.1,145.0,False,True,,,0,0,False,5.0,,,
85,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,1658.4,557,557,0.0,Run,,2084842758,garmin_push_3307620736,2227259964.0,2018-05-29T12:11:13Z,2018-05-29T08:11:13Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084842758', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227259964.0,2.977,4.0,85.2,26.0,True,140.6,159.0,False,True,,,0,0,False,7.0,,,
86,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,1406,1406,0.0,WeightTraining,,2084842695,garmin_push_3307620641,2227259880.0,2018-05-29T11:44:15Z,2018-05-29T07:44:15Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084842695', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227259880.0,0.0,0.0,,27.0,True,87.8,140.0,False,True,,,0,0,False,2.0,,,
87,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,9663.9,3002,3002,0.0,Run,,1603366379,garmin_push_2735643453,1723201366.0,2018-05-29T10:09:00Z,2018-05-29T06:09:00Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1603366379', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1723201366.0,3.219,3.9,90.2,,False,,,False,False,,,0,0,False,,,,
88,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,4978,4978,0.0,Yoga,,2084842553,garmin_push_3307620493,2227259744.0,2018-05-28T12:53:40Z,2018-05-28T08:53:40Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084842553', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227259744.0,0.0,0.0,,28.0,True,80.2,118.0,False,True,,,0,0,False,8.0,,,
89,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,630.0,210,210,0.0,Run,,2084842057,garmin_push_3307619854,2227259215.0,2018-05-27T16:18:07Z,2018-05-27T12:18:07Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084842057', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227259215.0,3.0,3.5,80.0,29.0,True,142.7,163.0,False,True,,,0,0,False,3.0,,,
90,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,5117.2,1767,1867,30.3,Run,,1597662468,garmin_push_2728938766,1717105533.0,2018-05-26T16:58:06Z,2018-05-26T12:58:06Z,(GMT-05:00) America/New_York,-14400,"[35.248234, -80.805629]","[35.21673, -80.805343]",,,,35.248234,-80.805629,0,0,0,2,0,"{'id': 'a1597662468', 'summary_polyline': 'mlcvEdjelNc@}@tUkX|DhDjS_CpB}BrCxA|Kc@`LtWjMnQ`lAbQRlGfAN~Ee@nXcp@}EyBaDjI', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1717105533.0,2.896,3.6,84.0,,False,,,False,False,235.8,206.2,0,0,False,,,,
91,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,1020,1020,0.0,Workout,,1592957630,garmin_push_2723385710,1712117744.0,2018-05-24T12:51:34Z,2018-05-24T08:51:34Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,1,0,1,0,"{'id': 'a1592957630', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1712117744.0,0.0,0.0,51.1,,True,121.0,172.0,False,True,,,0,0,False,6.0,,,
92,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,7245.3,2272,2272,0.0,Run,,1592919839,garmin_push_2723337918,1712079347.0,2018-05-24T12:07:01Z,2018-05-24T08:07:01Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,1,0,1,0,"{'id': 'a1592919839', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1712079347.0,3.189,4.0,90.7,,True,144.8,156.0,False,True,,,0,0,False,38.0,,,
93,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,9662.3,3666,3696,152.5,Run,,1591033176,garmin_push_2721206015,1710127317.0,2018-05-23T14:46:15Z,2018-05-23T10:46:15Z,(GMT-05:00) America/New_York,-14400,"[35.018863, -80.957514]","[35.018818, -80.957958]",,,,35.018863,-80.957514,1,0,0,1,0,"{'id': 'a1591033176', 'summary_polyline': '{rvtEn_cmNuAuAp@aEsDkDFeD}AEuCbFqJoL}T}CeAqIfFuDoK}JeNKZsEhAy@_AsHmJ_CyB~@bBnEx@lL~DbEpDcBbGjEtR`GbBnIjJj@wCqA_Fl@_DoJ_PiEaGmF}DzBiAoCeBWgA_N}BqDpDaBjIzBz@jHiBvFbHdA~AaAlGlCfF~F{@nBfC`BdAzGfKnAnItOzDuDb@gMu@uByFmC~FhCd@fNjG|GoA~GrBrBQ`B', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1710127317.0,2.636,3.9,82.5,,True,157.3,177.0,False,True,203.8,166.7,1,0,False,113.0,,,
94,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,8084.6,2328,2328,0.0,Run,,2084833227,garmin_push_3307607479,2227249377.0,2018-05-23T12:46:17Z,2018-05-23T08:46:17Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084833227', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227249377.0,3.473,3.9,82.6,29.0,True,153.7,162.0,False,True,,,0,0,False,63.0,,,
95,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,5153.5,1380,1380,0.0,Run,,1588893082,garmin_push_2718765321,1707919082.0,2018-05-22T15:35:29Z,2018-05-22T11:35:29Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1588893082', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1707919082.0,3.734,4.1,91.0,,True,146.4,159.0,False,True,,,0,0,False,25.0,,,
96,2,"{'id': 29273440, 'resource_state': 1}",Lunch Activity,0.0,4514,4514,0.0,Yoga,,2084831205,garmin_push_3307606225,2227248154.0,2018-05-20T15:29:30Z,2018-05-20T11:29:30Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084831205', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227248154.0,0.0,0.0,,30.0,True,85.8,125.0,False,True,,,0,0,False,8.0,,,
97,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,2084,2084,0.0,WeightTraining,,2084830854,garmin_push_3307605692,2227247796.0,2018-05-20T14:47:34Z,2018-05-20T10:47:34Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084830854', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227247796.0,0.0,0.0,,27.0,True,97.0,140.0,False,True,,,0,0,False,5.0,,,
98,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,5504.4,1826,1826,0.0,Run,,2084830583,garmin_push_3307605371,2227247574.0,2018-05-19T14:17:48Z,2018-05-19T10:17:48Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084830583', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227247574.0,3.014,4.0,83.8,30.0,True,153.5,169.0,False,True,,,0,0,False,48.0,,,
99,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,6655.2,1892,1892,0.0,Run,,1579760560,garmin_push_2708022834,1698450325.0,2018-05-18T12:12:10Z,2018-05-18T08:12:10Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1579760560', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1698450325.0,3.518,5.8,91.9,,True,163.3,188.0,False,True,,,0,0,False,72.0,,,
100,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,6601.7,1867,1867,0.0,Run,,1575860829,garmin_push_2703609366,1694414607.0,2018-05-16T14:22:29Z,2018-05-16T10:22:29Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1575860829', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1694414607.0,3.536,4.5,91.1,,True,153.2,177.0,False,True,,,0,0,False,47.0,,,
101,2,"{'id': 29273440, 'resource_state': 1}",I believe it’s pronounced with a soft J,5638.4,2125,2125,63.5,Run,0.0,1573848210,garmin_push_2701322212,1692340711.0,2018-05-15T16:04:43Z,2018-05-15T12:04:43Z,(GMT-05:00) America/New_York,-14400,"[35.019221, -80.950758]","[35.019281, -80.950852]",,,,35.019221,-80.950758,0,0,0,1,0,"{'id': 'a1573848210', 'summary_polyline': 'cuvtEfuamN}Ye]e@{I_U_A}MgD}OpEQkDpDmFyCKwEaFbAiHyAiBoH_@fAfR`EhC}DxJnA~CtHPn@}EjMyEtf@bFfApJ~Xj]', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1692340711.0,2.653,4.0,82.6,,True,151.6,166.0,False,True,199.6,166.6,0,0,False,54.0,,,
102,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,1350,1350,0.0,Workout,,1571324657,garmin_push_2698404664,1689750155.0,2018-05-14T12:25:12Z,2018-05-14T08:25:12Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1571324657', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1689750155.0,0.0,0.0,66.7,,True,138.2,171.0,False,True,,,0,0,False,15.0,,,
103,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,5028.9,1562,1562,0.0,Run,,1571287464,garmin_push_2698356722,1689710980.0,2018-05-14T11:55:36Z,2018-05-14T07:55:36Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1571287464', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1689710980.0,3.22,4.0,89.9,,True,147.4,157.0,False,True,,,0,0,False,32.0,,,
104,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,7393.5,1984,1984,46.9,Run,,1566999653,garmin_push_2693266566,1685237522.0,2018-05-12T12:40:05Z,2018-05-12T08:40:05Z,(GMT-05:00) America/New_York,-14400,"[35.908958, -79.083517]","[35.910129, -79.084079]",,,,35.908958,-79.083517,3,1,0,1,0,"{'id': 'a1566999653', 'summary_polyline': '}mdzE~~taNaAzAqLlA_D}g@pKuLj@}BeBa]jBcAtFsTvHmOaUuw@qAc@b@gBkD}MwIQ}CpBv]znAsGhNxC`p@aMjPnCxe@|GM', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1685237522.0,3.727,4.7,85.7,,True,170.3,181.0,False,True,152.9,138.0,1,0,False,100.0,,,
105,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,3806,3806,0.0,Yoga,,2084827576,garmin_push_3307601849,2227244578.0,2018-05-10T10:56:42Z,2018-05-10T06:56:42Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084827576', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227244578.0,0.0,0.0,,27.0,True,83.9,128.0,False,True,,,0,0,False,6.0,,,
106,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,2778.1,896,896,0.0,Run,,2084827218,garmin_push_3307601454,2227244242.0,2018-05-09T13:04:00Z,2018-05-09T09:04:00Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084827218', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227244242.0,3.101,3.4,83.5,26.0,True,148.3,156.0,False,True,,,0,0,False,20.0,,,
107,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,8266.1,2435,2435,0.0,Run,,1559773372,garmin_push_2685553328,1677387675.0,2018-05-09T10:36:19Z,2018-05-09T06:36:19Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,1,0,1,0,"{'id': 'a1559773372', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1677387675.0,3.395,4.2,91.6,,True,153.9,174.0,False,True,,,0,0,False,61.0,,,
108,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,7257.3,1981,1981,40.4,Run,,1557778259,garmin_push_2683254283,1675344597.0,2018-05-08T13:10:24Z,2018-05-08T09:10:24Z,(GMT-05:00) America/New_York,-14400,"[35.021399, -80.846097]","[35.019636, -80.843889]",,,,35.021399,-80.846097,4,2,0,1,0,"{'id': 'a1557778259', 'summary_polyline': 'ubwtEbgmlN{Bf@{Xkn@kBu@qGrHxBfAgBuBxFyI{DeL}Aor@kIkb@iCeFsGpK}EtCfAzF|B|BiEmGDkCpFyC~GuJfApBpD~JrEhZzBzv@b[hp@|Fz@jKyD', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1675344597.0,3.6630000000000003,4.8,84.1,,True,165.7,180.0,False,True,210.0,191.0,2,0,False,83.0,,,
109,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,7515.3,2485,2485,0.0,Run,,2084826769,garmin_push_3307600923,2227243755.0,2018-05-08T11:45:15Z,2018-05-08T07:45:15Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084826769', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227243755.0,3.024,3.6,82.2,26.0,True,146.8,167.0,False,True,,,0,0,False,47.0,,,
110,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,2820,2820,0.0,Yoga,,2084826538,garmin_push_3307600673,2227243533.0,2018-05-08T10:56:03Z,2018-05-08T06:56:03Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084826538', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227243533.0,0.0,0.0,,27.0,True,79.3,110.0,False,True,,,0,0,False,4.0,,,
111,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,5799.2,1805,1805,0.0,Run,,1555847043,garmin_push_2680928332,1673362154.0,2018-05-07T14:44:48Z,2018-05-07T10:44:48Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1555847043', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1673362154.0,3.213,3.9,90.2,,False,,,False,False,,,0,0,False,,,,
112,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,4063.6,1343,1343,0.0,Run,,2084820139,garmin_push_3307592480,2227236893.0,2018-05-07T11:28:59Z,2018-05-07T07:28:59Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084820139', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227236893.0,3.026,3.8,83.8,25.0,True,145.6,164.0,False,True,,,0,0,False,22.0,,,
113,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,2934.3,939,939,0.0,Run,,2084819409,garmin_push_3307591426,2227236163.0,2018-05-05T15:42:21Z,2018-05-05T11:42:21Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084819409', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227236163.0,3.125,4.2,85.6,26.0,True,156.2,182.0,False,True,,,0,0,False,28.0,,,
114,2,"{'id': 29273440, 'resource_state': 1}",The weather is amazin even the birds are bumpin ,8068.0,2661,2718,81.5,Run,0.0,1549094426,garmin_push_2672873115,1666403054.0,2018-05-04T14:15:28Z,2018-05-04T10:15:28Z,(GMT-05:00) America/New_York,-14400,"[35.272008, -81.004872]","[35.272206, -81.004306]",,,,35.272008,-81.004872,2,2,0,1,0,"{'id': 'a1549094426', 'summary_polyline': '_ahvEnglmN|KlDvPmBhFjBn@tD`Cd@lLmDbCwDWcH}BzB}ByGpP_FyBcBJpB}B_@aGaD}@x@hApEeAtAwBgEqDsAh@hOzEdIkDsCFxHmDj@o@uFiDsA~CqGKuDO~CgJvKjRjNlQmCaBqHaEnEcNxBiCgFeLmDkGhCc@bKhA|IgELqChC}CkEhJsU{KoG', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1666403054.0,3.032,5.3,84.0,,True,164.0,186.0,False,True,209.0,182.4,1,0,False,101.0,,,
115,2,"{'id': 29273440, 'resource_state': 1}",Lunch Activity,0.0,3681,3681,0.0,Yoga,,2084818486,garmin_push_3307589845,2227234980.0,2018-05-02T16:32:22Z,2018-05-02T12:32:22Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084818486', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227234980.0,0.0,0.0,,29.0,True,79.8,130.0,False,True,,,0,0,False,5.0,,,
116,2,"{'id': 29273440, 'resource_state': 1}",Activity,6890.6,1978,1981,43.9,Run,,1545096212,garmin_push_2668179657,1662321059.0,2018-05-02T13:39:05Z,2018-05-02T09:39:05Z,(GMT-05:00) America/New_York,-14400,"[35.021459, -80.845613]","[35.021864, -80.844762]",,,,35.021459,-80.845613,3,0,2,1,0,"{'id': 'a1545096212', 'summary_polyline': 'acwtEbdmlNuAoCwDGsS{d@oBaAcGnGrFiKyDuMmAso@uJae@}A}CeGbK_RtJdQwJ~GcKnBnChC`HnFp\\~@xo@dEvNqA~ApB]rVhg@fDO', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1662321059.0,3.484,5.0,84.7,,True,157.4,173.0,False,True,210.0,191.0,2,0,False,61.0,,,
117,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,5997.9,1801,1801,0.0,Run,,2084818408,garmin_push_3307589435,2227234654.0,2018-05-01T12:16:10Z,2018-05-01T08:16:10Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084818408', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227234654.0,3.33,4.1,84.2,25.0,True,151.3,168.0,False,True,,,0,0,False,44.0,,,
118,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,7305.5,2404,2404,0.0,Run,,1541016204,garmin_push_2663226816,1658140016.0,2018-04-30T14:47:17Z,2018-04-30T10:47:17Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1541016204', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1658140016.0,3.039,3.8,90.3,,False,,,False,False,,,0,0,False,,,,
119,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,3225.4,994,994,0.0,Run,,1534781448,garmin_push_2655511534,1651710345.0,2018-04-27T13:44:01Z,2018-04-27T09:44:01Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1534781448', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1651710345.0,3.245,4.1,92.6,,False,,,False,False,,,0,0,False,,,,
120,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,5000.8,1535,1535,0.0,Run,0.0,1533022238,garmin_push_2653404381,1649896482.0,2018-04-26T15:10:02Z,2018-04-26T11:10:02Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a1533022238', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1649896482.0,3.258,4.4,91.7,,True,145.0,155.0,False,True,,,0,0,False,26.0,,,
121,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,3287.9,1074,1074,0.0,Run,,1528454326,garmin_push_2647941444,1645141497.0,2018-04-24T10:04:25Z,2018-04-24T06:04:25Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,1,0,1,0,"{'id': 'a1528454326', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,1645141497.0,3.061,3.8,90.5,,False,,,False,False,,,0,0,False,,,,
122,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,5270.0,1499,1499,0.0,Run,,2084816829,garmin_push_3307587984,2227233477.0,2018-04-23T12:34:50Z,2018-04-23T08:34:50Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084816829', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227233477.0,3.516,3.9,83.6,25.0,True,159.2,173.0,False,True,,,0,0,False,48.0,,,
123,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,4553,4553,0.0,Yoga,,2084816701,garmin_push_3307587722,2227233299.0,2018-04-22T13:18:11Z,2018-04-22T09:18:11Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a2084816701', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,False,2227233299.0,0.0,0.0,,29.0,True,80.5,108.0,False,True,,,0,0,False,7.0,,,
124,2,"{'id': 29273440, 'resource_state': 1}",Tuckfest Pt. 4,10961.9,4262,4269,129.8,Run,0.0,1522192141,garmin_push_2640490887,1638564414.0,2018-04-21T12:02:32Z,2018-04-21T08:02:32Z,(GMT-05:00) America/New_York,-14400,"[35.270863, -81.007609]","[35.270777, -81.007455]",,,,35.270863,-81.007609,2,4,0,24,0,"{'id': 'a1522192141', 'summary_polyline': '{ygvEpxlmNzAoD{FnLmFfFwCoCgCmJh@gCmAmHvDcFMwB{K`G~D{AbAlAq@dFdAvAWlM_OqAaG|CtE_B`OhBx@|BwBbBfBcBmDNpCuAaQaAsAbAz@nBhK`BqL{DfJGfIrGvQe@pLsFrElEtFqAxDpInIvAh@yAqCgQpF~TkBuQlDnBbFxKpFzC`Ha@{Dg[wEmAuB_L_EbE}LfBkBW[iDaGwBsDs@qCzCqCu@aAfIvAxKyJdDmAqD|DcK', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1638564414.0,2.572,4.3,83.8,,True,154.2,170.0,False,True,209.0,174.0,0,0,False,116.0,,,
125,2,"{'id': 29273440, 'resource_state': 1}",Tuckfest Pt.3,5463.7,1840,1840,80.2,Run,0.0,1521090939,garmin_push_2639206574,1637410603.0,2018-04-20T23:30:12Z,2018-04-20T19:30:12Z,(GMT-05:00) America/New_York,-14400,"[35.271002, -81.007561]","[35.270876, -81.00749]",,,,35.271002,-81.007561,5,1,0,19,0,"{'id': 'a1521090939', 'summary_polyline': 'wzgvEhxlmNjBwDuHnNv@pGvN{EzCtDxHu@jDtH~M~CwAgR|CdB\\bDtDnFhGvCvG[yDqY_FuBqBsKeEhEmL|AmKqHgFm@kBlCmBu@u@fHxBdJ}LdGyA}CxD{K', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1637410603.0,2.969,6.7,82.4,,True,166.0,185.0,False,True,209.0,173.6,2,0,False,78.0,,,
126,2,"{'id': 29273440, 'resource_state': 1}",Tuck Fest Pt.2,21944.2,7609,7618,271.4,Run,0.0,1520632927,garmin_push_2638669611,1636931364.0,2018-04-20T16:01:06Z,2018-04-20T12:01:06Z,(GMT-05:00) America/New_York,-14400,"[35.270911, -81.007579]","[35.27084, -81.007487]",,,,35.270911,-81.007579,28,2,0,19,0,"{'id': 'a1520632927', 'summary_polyline': 'ezgvEjxlmNzA}DyDdFk@pDeGtGkC}CcCsJl@qCsAgGbEqF_@sBuKzFrDgB~@rAg@~F~@dAIfMoOcAmFpClFcBnNfBp@zBsBrBdBiBsDHpCqAyPo@wAtA~LfDsLyDjJMxDhFlCh@nQQ|LuFxCxDtGeAnEpIjIhAt@u@mDeNVmBvEjSkAmP|BrA`GvLzFbDxGs@_EaTD}DwEsB}BsKaEvE{KxAoBOq@qDkGiC_Ee@{BzCwCq@_AjHfB~J_JfFsBmEnG}NuMxRwBm@uDcMn@gCkAmCE_DxDuE]{BwK~FbDsAxAlAm@xEhAjAAjMePmAmFfD|EsAdOdB~@fBaCtBfBaB}DHvC}AeQo@mAnAjMrDaMyDjH`AdAgArHjGbRa@vLcFhFxD|F{@nDxHxI`BiCcTpFzT{A_RlDrBrExK`GfDzG]sEg\\sDIsCeM}DbE{MjBcDqFeKmCiC~CoCe@i@zKnBlGoLxEcAgDnDcK', 'resource_state': 2}",False,False,False,False,everyone,False,,False,1636931364.0,2.884,6.0,82.8,,True,171.5,184.0,False,True,209.0,174.0,10,0,False,396.0,,,
